100468692	90后	2
100468692	Bossa Nova	3
100468692	New Age	2
100468692	R&B/Soul	4
100468692	世界音乐	4
100468692	伤感	1
100468692	兴奋	3
100468692	华语	1
100468692	器乐	2
100468692	夜晚	3
100468692	孤独	3
100468692	学习	12
100468692	工作	26
100468692	怀旧	3
100468692	思念	1
100468692	感动	2
100468692	拉丁	2
100468692	摇滚	7
100468692	放松	5
100468692	日语	1
100468692	朋克	1
100468692	欧美	26
100468692	民族	4
100468692	治愈	2
100468692	流行	9
100468692	游戏	4
100468692	电子	12
100468692	经典	1
100468692	翻唱	2
100468692	舞曲	3
100468692	英伦	1
100468692	说唱	1
100468692	运动	3
100468692	雷鬼	23
100468692	韩语	8
100468692	驾车	10
100471173	兴奋	1
100471173	华语	1
100471173	夜晚	3
100471173	学习	3
100471173	工作	8
100471173	摇滚	1
100471173	放松	2
100471173	日语	1
100471173	欧美	1
100471173	流行	2
100471173	翻唱	2
100471173	轻音乐	2
100471436	00后	1
100471436	Bossa Nova	1
100471436	New Age	1
100471436	R&B/Soul	2
100471436	世界音乐	1
100471436	华语	1
100471436	器乐	1
100471436	夜晚	3
100471436	孤独	2
100471436	学习	9
100471436	安静	4
100471436	工作	21
100471436	快乐	1
100471436	怀旧	1
100471436	摇滚	3
100471436	放松	5
100471436	日语	5
100471436	欧美	8
100471436	流行	1
100471436	清新	2
100471436	游戏	2
100471436	电子	4
100471436	翻唱	2
100471436	舞曲	1
100471436	英伦	1
100471436	轻音乐	9
100471436	运动	3
100471436	雷鬼	4
100471436	韩语	2
100471436	驾车	2
100480882	ACG	1
100480882	世界音乐	9
100480882	兴奋	11
100480882	器乐	12
100480882	夜晚	2
100480882	孤独	3
100480882	学习	5
100480882	工作	22
100480882	影视原声	4
100480882	感动	2
100480882	摇滚	11
100480882	日语	1
100480882	欧美	1
100480882	流行	4
100480882	游戏	1
100480882	电子	10
100480882	轻音乐	8
100480882	运动	3
100480882	金属	4
100480882	雷鬼	13
100480882	驾车	1
100484765	Bossa Nova	2
100484765	New Age	1
100484765	R&B/Soul	1
100484765	世界音乐	1
100484765	伤感	1
100484765	另类/独立	1
100484765	夜晚	1
100484765	孤独	5
100484765	学习	4
100484765	工作	10
100484765	思念	1
100484765	感动	2
100484765	放松	1
100484765	日语	1
100484765	欧美	10
100484765	流行	1
100484765	清晨	1
100484765	游戏	1
100484765	电子	1
100484765	运动	4
